Age	Own.Home.	Num.Children	Income	Sex	Total.Wealth	Other.Gifts	Number.of.Gifts	Smallest.Gift	Largest.Gift	Previous.Gift	Time.Between.Gifts	Average.Gift	Current.Gift	Sqrt.Smallest.Gift	Sqrt.Largest.Gift	Sqrt.Previous.Gift	Sqrt.Average.Gift	Sqrt.Current.Gift
54	H	1	3	F	8	0	1	20	20	20	7	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
70	H	0	2	F	3	0	3	5	15	15	14	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
82	H	0	5	F	5	1	2	10	15	15	6	12.5	0	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	0
42	H	2	5	M	3	0	5	10	25	25	7	17	0	3.16227766016838	5	5	4.12310562561766	0
58	H	1	1	F	1	0	5	5	15	15	5	9.2	0	2.23606797749979	3.87298334620742	3.87298334620742	3.03315017762062	0
49	H	0	1	F	5	0	4	5	16	16	17	10.25	0	2.23606797749979	4	4	3.20156211871642	0
62	H	0	4	M	3	1	2	25	25	25	1	25	0	5	5	5	5	0
43	H	2	7	M	9	0	4	10	18	18	9	15	0	3.16227766016838	4.24264068711928	4.24264068711928	3.87298334620742	0
81	H	0	3	M	4	1	12	3	8	8	19	5.75	0	1.73205080756888	2.82842712474619	2.82842712474619	2.39791576165636	0
61	H	2	5	F	2	7	15	3	9	5	7	5.8	0	1.73205080756888	3	2.23606797749979	2.40831891575846	0
83	H	0	5	M	1	1	11	2	10	10	4	6.73	0	1.4142135623731	3.16227766016838	3.16227766016838	2.59422435421457	0
65	H	0	1	M	4	0	10	10	22	22	11	12.6	0	3.16227766016838	4.69041575982343	4.69041575982343	3.54964786985977	0
44	H	0	5	F	4	0	30	1	20	20	0	4.6	0	1	4.47213595499958	4.47213595499958	2.14476105895272	0
41	H	0	4	F	7	2	6	5	20	15	8	11.83	0	2.23606797749979	4.47213595499958	3.87298334620742	3.43947670438397	0
48	H	0	4	F	4	2	4	10	14	14	5	11	0	3.16227766016838	3.74165738677394	3.74165738677394	3.3166247903554	0
58	H	0	3	F	8	5	23	5	15	5	10	8.04	0	2.23606797749979	3.87298334620742	2.23606797749979	2.83548937575156	0
57	H	0	3	F	3	0	7	5	25	19	12	15.29	0	2.23606797749979	5	4.35889894354067	3.91024295920343	0
64	H	0	2	F	2	2	9	5	25	25	5	10.44	0	2.23606797749979	5	5	3.2310988842807	0
88	U	0	1	M	3	0	4	3	10	6	2	6.25	0	1.73205080756888	3.16227766016838	2.44948974278318	2.5	0
42	H	0	1	F	7	0	2	5	15	15	4	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
60	H	0	5	F	9	12	2	10	16	16	9	13	0	3.16227766016838	4	4	3.60555127546399	0
65	H	0	5	M	6	0	2	10	16	16	5	13	0	3.16227766016838	4	4	3.60555127546399	0
34	H	0	1	F	9	0	3	5	15	15	20	10.33	0	2.23606797749979	3.87298334620742	3.87298334620742	3.21403173599764	0
48	H	1	7	M	9	0	12	5	25	5	5	10.83	0	2.23606797749979	5	2.23606797749979	3.29089653438087	0
47	H	1	4	M	5	0	1	15	15	15	3	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
51	H	0	2	F	5	6	10	3	10	10	5	6.2	0	1.73205080756888	3.16227766016838	3.16227766016838	2.48997991959775	0
87	U	0	4	M	3	3	14	3	7	5	9	4.71	0	1.73205080756888	2.64575131106459	2.23606797749979	2.17025344142107	0
70	H	0	2	F	4	0	2	15	15	15	25	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
52	H	0	1	M	6	0	9	3	10	10	5	6.67	0	1.73205080756888	3.16227766016838	3.16227766016838	2.58263431402899	0
86	H	0	4	F	5	1	13	5	19	10	8	12.69	0	2.23606797749979	4.35889894354067	3.16227766016838	3.56230262611138	0
42	H	0	3	F	3	0	4	5	25	25	12	13.75	0	2.23606797749979	5	5	3.70809924354783	0
66	H	0	2	F	3	0	10	4	16	16	5	8.8	0	2	4	4	2.96647939483827	0
40	H	0	1	F	2	0	2	40	50	50	9	45	0	6.32455532033676	7.07106781186548	7.07106781186548	6.70820393249937	0
55	H	0	5	F	4	7	13	3	10	10	2	6.69	0	1.73205080756888	3.16227766016838	3.16227766016838	2.58650343127551	0
46	H	0	5	F	4	0	10	5	20	20	4	13.1	0	2.23606797749979	4.47213595499958	4.47213595499958	3.61939221417077	0
43	H	2	4	M	7	4	2	10	20	10	2	15	0	3.16227766016838	4.47213595499958	3.16227766016838	3.87298334620742	0
54	H	0	5	M	2	0	20	3	6	5	13	4.5	0	1.73205080756888	2.44948974278318	2.23606797749979	2.12132034355964	0
70	H	0	2	F	6	17	31	3	10	10	6	4.84	0	1.73205080756888	3.16227766016838	3.16227766016838	2.2	0
49	U	0	1	F	6	0	9	3	9	5	5	5	0	1.73205080756888	3	2.23606797749979	2.23606797749979	0
30	U	0	3	F	3	0	7	10	25	20	4	17.71	0	3.16227766016838	5	4.47213595499958	4.20832508250016	0
56	H	0	2	F	1	0	5	10	25	25	14	18.2	0	3.16227766016838	5	5	4.26614580154031	0
85	H	0	2	F	4	1	3	20	20	20	15	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
74	U	0	1	F	1	0	6	5	12	12	5	9	0	2.23606797749979	3.46410161513775	3.46410161513775	3	0
83	H	0	2	F	4	10	4	5	10	10	5	6.25	0	2.23606797749979	3.16227766016838	3.16227766016838	2.5	0
58	H	0	5	F	5	2	9	5	25	7	6	8.89	0	2.23606797749979	5	2.64575131106459	2.98161030317512	0
62	H	0	6	F	7	9	22	5	20	9	9	9.73	0	2.23606797749979	4.47213595499958	3	3.11929479209644	0
48	H	0	5	F	3	0	5	10	12	10	6	10.4	0	3.16227766016838	3.46410161513775	3.16227766016838	3.22490309931942	0
68	U	0	2	F	9	0	1	25	25	25	6	25	0	5	5	5	5	0
60	U	0	6	F	3	0	3	5	20	20	14	11.67	0	2.23606797749979	4.47213595499958	4.47213595499958	3.41613817050774	0
56	H	1	5	M	9	0	3	3	25	25	1	11	0	1.73205080756888	5	5	3.3166247903554	0
44	H	3	3	F	6	0	5	10	25	20	4	17	0	3.16227766016838	5	4.47213595499958	4.12310562561766	0
49	U	0	1	F	4	0	14	5	25	25	6	17.71	0	2.23606797749979	5	5	4.20832508250016	0
78	U	0	1	M	4	0	2	5	25	25	2	15	0	2.23606797749979	5	5	3.87298334620742	0
61	H	0	5	M	4	1	3	5	15	15	13	10.33	0	2.23606797749979	3.87298334620742	3.87298334620742	3.21403173599764	0
54	H	0	3	M	3	0	16	5	15	13	3	10.94	0	2.23606797749979	3.87298334620742	3.60555127546399	3.30756708170825	0
56	U	0	1	F	6	0	1	25	25	25	1	25	0	5	5	5	5	0
32	H	0	5	F	8	0	1	20	20	20	7	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
66	H	0	4	M	1	0	5	5	20	20	15	12	0	2.23606797749979	4.47213595499958	4.47213595499958	3.46410161513775	0
81	H	1	5	F	5	14	4	5	25	25	5	14.25	0	2.23606797749979	5	5	3.77491721763537	0
76	H	0	2	F	3	0	9	3	15	15	4	8.11	0	1.73205080756888	3.87298334620742	3.87298334620742	2.84780617317963	0
77	H	0	1	M	9	0	6	25	30	25	2	26.17	0	5	5.47722557505166	5	5.11566222497146	0
73	U	0	2	M	5	2	22	3	11	3	6	6.05	0	1.73205080756888	3.3166247903554	1.73205080756888	2.45967477524977	0
50	H	0	3	F	4	0	1	15	15	15	5	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
65	U	0	4	M	0	0	4	5	20	20	11	12.75	0	2.23606797749979	4.47213595499958	4.47213595499958	3.57071421427143	0
57	H	0	1	F	1	0	3	15	20	15	1	16.67	0	3.87298334620742	4.47213595499958	3.87298334620742	4.08289113251872	0
85	H	0	1	M	5	0	12	2	10	9	2	6.66	0	1.4142135623731	3.16227766016838	3	2.58069758011279	0
71	U	0	1	F	2	0	7	5	20	20	4	9.57	0	2.23606797749979	4.47213595499958	4.47213595499958	3.0935416596516	0
41	U	0	2	F	9	0	21	3	15	14	4	7.14	0	1.73205080756888	3.87298334620742	3.74165738677394	2.67207784317748	0
48	H	0	4	M	4	0	10	5	20	20	4	13.1	0	2.23606797749979	4.47213595499958	4.47213595499958	3.61939221417077	0
73	H	0	2	M	6	2	17	3	10	5	7	5.41	0	1.73205080756888	3.16227766016838	2.23606797749979	2.3259406699226	0
66	U	0	5	F	7	10	15	3	15	14	8	10.4	0	1.73205080756888	3.87298334620742	3.74165738677394	3.22490309931942	0
46	U	0	1	M	6	0	1	25	25	25	2	25	0	5	5	5	5	0
50	H	0	1	M	9	0	12	4	12	11	5	8.67	0	2	3.46410161513775	3.3166247903554	2.94448637286709	0
46	U	0	4	M	4	0	1	50	50	50	4	50	0	7.07106781186548	7.07106781186548	7.07106781186548	7.07106781186548	0
88	U	0	1	F	2	0	8	10	25	25	11	21	0	3.16227766016838	5	5	4.58257569495584	0
92	H	0	5	F	6	0	5	5	20	20	4	11	0	2.23606797749979	4.47213595499958	4.47213595499958	3.3166247903554	0
59	U	0	4	F	3	0	35	6	32	28	5	17.43	0	2.44948974278318	5.65685424949238	5.29150262212918	4.17492514902962	0
38	H	2	5	F	8	3	6	5	21	20	5	13.5	0	2.23606797749979	4.58257569495584	4.47213595499958	3.67423461417477	0
56	U	0	1	F	6	16	9	5	10	9	17	6.89	0	2.23606797749979	3.16227766016838	3	2.62488094968134	0
79	H	0	5	M	2	36	12	3	10	10	6	8.33	0	1.73205080756888	3.16227766016838	3.16227766016838	2.88617393793236	0
72	H	1	1	M	4	0	7	5	25	17	7	12.43	0	2.23606797749979	5	4.12310562561766	3.52562051276084	0
44	U	0	1	F	4	0	14	3	12	10	13	8.64	0	1.73205080756888	3.46410161513775	3.16227766016838	2.93938769133981	0
83	H	0	2	M	3	7	1	15	15	15	6	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
29	H	0	1	M	9	0	7	3	11	11	1	6.29	0	1.73205080756888	3.3166247903554	3.3166247903554	2.50798724079689	0
59	H	0	2	F	3	1	2	5	15	15	12	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
65	U	0	5	M	8	0	8	20	25	25	4	20.63	0	4.47213595499958	5	5	4.54202597967031	0
60	H	1	4	F	5	1	15	5	20	20	3	12.4	0	2.23606797749979	4.47213595499958	4.47213595499958	3.5213633723318	0
48	H	0	7	M	8	1	8	5	13	13	6	8.13	0	2.23606797749979	3.60555127546399	3.60555127546399	2.85131548587665	0
68	H	0	5	M	9	11	6	5	15	15	8	9.33	0	2.23606797749979	3.87298334620742	3.87298334620742	3.05450486986025	0
62	H	0	5	F	8	0	2	5	20	20	19	12.5	0	2.23606797749979	4.47213595499958	4.47213595499958	3.53553390593274	0
82	H	0	1	M	6	0	16	5	20	20	16	10.69	0	2.23606797749979	4.47213595499958	4.47213595499958	3.26955654485436	0
82	H	0	7	F	4	0	9	10	63	63	12	36	0	3.16227766016838	7.93725393319377	7.93725393319377	6	0
53	H	2	1	M	8	8	4	3	20	20	11	10.75	0	1.73205080756888	4.47213595499958	4.47213595499958	3.278719262151	0
58	U	0	1	M	3	0	2	15	15	15	10	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
72	H	0	1	F	1	2	4	5	20	20	12	12.75	0	2.23606797749979	4.47213595499958	4.47213595499958	3.57071421427143	0
50	H	0	5	F	3	0	3	10	24	20	12	18	0	3.16227766016838	4.89897948556636	4.47213595499958	4.24264068711928	0
68	H	0	2	M	1	17	10	5	25	25	18	14	0	2.23606797749979	5	5	3.74165738677394	0
61	U	0	1	F	7	0	5	3	7	7	3	5.4	0	1.73205080756888	2.64575131106459	2.64575131106459	2.32379000772445	0
40	U	0	1	M	9	0	10	10	20	20	4	14.3	0	3.16227766016838	4.47213595499958	4.47213595499958	3.78153408023781	0
71	H	0	1	F	2	0	3	4	10	10	2	6.33	0	2	3.16227766016838	3.16227766016838	2.51594912508182	0
69	U	0	1	F	5	0	3	10	16	16	3	13.67	0	3.16227766016838	4	4	3.69729630946723	0
84	H	0	1	M	9	0	5	10	20	20	4	16.4	0	3.16227766016838	4.47213595499958	4.47213595499958	4.04969134626332	0
72	U	0	4	F	3	1	9	10	12.5	10	11	10.28	0	3.16227766016838	3.53553390593274	3.16227766016838	3.20624390837628	0
50	U	0	3	F	5	0	2	5	15	15	3	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
44	H	0	3	M	8	0	1	20	20	20	3	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
72	H	0	2	F	7	2	47	1.25	10	10	5	4.89	0	1.11803398874989	3.16227766016838	3.16227766016838	2.2113344387496	0
30	H	0	5	M	7	0	6	3	6	5	2	5.17	0	1.73205080756888	2.44948974278318	2.23606797749979	2.27376340018041	0
67	H	0	1	F	4	0	6	5	20	20	9	11.83	0	2.23606797749979	4.47213595499958	4.47213595499958	3.43947670438397	0
84	U	0	1	M	1	3	13	5	25	20	2	13.08	0	2.23606797749979	5	4.47213595499958	3.61662826400502	0
46	H	0	1	F	6	0	2	15	25	25	9	20	0	3.87298334620742	5	5	4.47213595499958	0
60	U	0	2	F	1	2	7	3	10	7	1	7.14	0	1.73205080756888	3.16227766016838	2.64575131106459	2.67207784317748	0
52	H	0	5	F	6	8	20	1	15	15	9	6.85	0	1	3.87298334620742	3.87298334620742	2.61725046566048	0
66	H	0	4	F	5	5	29	1.25	7	6	14	4.49	0	1.11803398874989	2.64575131106459	2.44948974278318	2.11896201004171	0
65	H	0	4	M	7	0	8	10	22	20	4	16.5	0	3.16227766016838	4.69041575982343	4.47213595499958	4.06201920231798	0
35	U	1	3	M	1	5	21	5	40	40	4	10.38	0	2.23606797749979	6.32455532033676	6.32455532033676	3.2218007387174	0
32	H	1	5	F	6	0	8	2	15	15	16	8.63	0	1.4142135623731	3.87298334620742	3.87298334620742	2.93768616431368	0
43	U	0	3	M	7	0	8	5	500	500	5	215.63	0	2.23606797749979	22.3606797749979	22.3606797749979	14.6843454059076	0
50	H	0	5	F	6	6	10	6	15	15	5	12.3	0	2.44948974278318	3.87298334620742	3.87298334620742	3.50713558335004	0
42	H	1	7	F	8	1	6	5	20	20	10	10.67	0	2.23606797749979	4.47213595499958	4.47213595499958	3.26649659421222	0
81	H	0	1	M	2	0	6	4	7	7	5	6.17	0	2	2.64575131106459	2.64575131106459	2.48394846967484	0
51	U	0	1	F	2	0	2	10	35	35	7	22.5	0	3.16227766016838	5.91607978309962	5.91607978309962	4.74341649025257	0
60	H	0	1	M	0	0	3	5	15	15	10	10.33	0	2.23606797749979	3.87298334620742	3.87298334620742	3.21403173599764	0
74	H	0	3	F	7	0	10	10	36	36	12	18.7	0	3.16227766016838	6	6	4.32434966208793	0
68	H	0	3	M	4	0	29	2	25	15	7	9.45	0	1.4142135623731	5	3.87298334620742	3.07408522978788	0
45	H	0	3	F	8	0	15	10	15	10	6	10.33	0	3.16227766016838	3.87298334620742	3.16227766016838	3.21403173599764	0
72	U	0	6	M	9	14	4	10	20	10	5	17.5	0	3.16227766016838	4.47213595499958	3.16227766016838	4.18330013267038	0
44	H	0	7	F	5	0	4	5	18	18	12	11.75	0	2.23606797749979	4.24264068711928	4.24264068711928	3.42782730020052	0
44	H	0	5	F	6	0	1	25	25	25	9	25	0	5	5	5	5	0
73	U	0	1	F	2	3	9	5	10	8	12	7	0	2.23606797749979	3.16227766016838	2.82842712474619	2.64575131106459	0
86	U	0	2	F	5	17	9	5	25	25	7	18.11	0	2.23606797749979	5	5	4.25558456619064	0
49	H	0	4	F	7	3	12	5	25	25	4	12.67	0	2.23606797749979	5	5	3.55949434611154	0
69	H	0	6	M	9	2	6	5	21	17	24	13.17	0	2.23606797749979	4.58257569495584	4.12310562561766	3.62904946232481	0
46	U	0	6	F	3	1	1	15	15	15	7	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
68	H	0	3	F	7	0	14	2	10	6	3	4.86	0	1.4142135623731	3.16227766016838	2.44948974278318	2.20454076850486	0
76	H	0	4	F	8	3	6	3	10	9	3	6.83	0	1.73205080756888	3.16227766016838	3	2.6134268690744	0
72	H	0	7	F	9	1	2	35	35	35	5	35	0	5.91607978309962	5.91607978309962	5.91607978309962	5.91607978309962	0
71	H	0	3	F	8	0	4	5	25	25	12	14	0	2.23606797749979	5	5	3.74165738677394	0
55	U	0	1	F	5	0	6	6	15	10	3	12.67	0	2.44948974278318	3.87298334620742	3.16227766016838	3.55949434611154	0
78	H	0	7	M	9	16	9	5	15	15	7	9.11	0	2.23606797749979	3.87298334620742	3.87298334620742	3.01827765455731	0
80	U	0	1	M	5	0	10	5	12	12	10	7.6	0	2.23606797749979	3.46410161513775	3.46410161513775	2.75680975041804	0
43	U	0	1	M	3	0	11	3	15	15	7	8.73	0	1.73205080756888	3.87298334620742	3.87298334620742	2.95465734053883	0
66	H	0	5	F	6	10	2	10	25	25	1	17.5	0	3.16227766016838	5	5	4.18330013267038	0
46	H	0	1	F	9	0	3	8	17	17	24	13.33	0	2.82842712474619	4.12310562561766	4.12310562561766	3.65102725270574	0
48	H	1	2	F	7	0	3	5	20	20	5	12	0	2.23606797749979	4.47213595499958	4.47213595499958	3.46410161513775	0
94	U	0	1	F	2	1	13	10	25	16	6	15.31	0	3.16227766016838	5	4	3.91279950930277	0
74	H	0	4	M	7	1	6	5	15	5	12	7.83	0	2.23606797749979	3.87298334620742	2.23606797749979	2.79821371592664	0
42	H	0	4	F	3	6	6	5	15	13	19	9.67	0	2.23606797749979	3.87298334620742	3.60555127546399	3.10966236109324	0
55	H	0	1	F	4	6	3	10	30	30	8	16.67	0	3.16227766016838	5.47722557505166	5.47722557505166	4.08289113251872	0
68	H	0	4	M	6	10	19	3	15	13	7	8.21	0	1.73205080756888	3.87298334620742	3.60555127546399	2.86530975637888	0
34	H	0	3	F	3	2	10	3	5	5	1	4.2	0	1.73205080756888	2.23606797749979	2.23606797749979	2.04939015319192	0
64	U	0	1	F	9	0	24	5	15	14	21	9.5	0	2.23606797749979	3.87298334620742	3.74165738677394	3.08220700148449	0
62	H	0	1	F	9	0	3	6	50	50	2	28.67	0	2.44948974278318	7.07106781186548	7.07106781186548	5.35443741209102	0
53	H	0	5	M	5	25	22	3	15	15	6	7.59	0	1.73205080756888	3.87298334620742	3.87298334620742	2.75499546279118	0
56	U	0	1	F	8	0	4	3	20	20	2	10.75	0	1.73205080756888	4.47213595499958	4.47213595499958	3.278719262151	0
36	H	2	7	F	8	0	2	15	15	15	8	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
49	H	0	1	M	9	0	1	15	15	15	8	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
38	H	0	5	F	5	20	9	5	20	15	9	10.44	0	2.23606797749979	4.47213595499958	3.87298334620742	3.2310988842807	0
63	U	0	1	F	7	0	5	10	20	20	30	14.4	0	3.16227766016838	4.47213595499958	4.47213595499958	3.79473319220206	0
96	U	0	2	M	3	5	32	3	12	12	3	8.91	0	1.73205080756888	3.46410161513775	3.46410161513775	2.98496231131986	0
70	H	0	1	F	4	0	1	25	25	25	2	25	0	5	5	5	5	0
58	U	0	1	F	9	0	4	10	20	20	8	14.5	0	3.16227766016838	4.47213595499958	4.47213595499958	3.80788655293195	0
76	H	0	1	F	9	0	2	15	15	15	22	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
57	H	0	2	F	6	6	16	5	12	9	6	7.31	0	2.23606797749979	3.46410161513775	3	2.70370116691915	0
78	H	0	2	M	8	1	9	5	20	20	8	15.67	0	2.23606797749979	4.47213595499958	4.47213595499958	3.9585350825779	0
35	H	3	4	F	5	1	6	10	19	15	2	15	0	3.16227766016838	4.35889894354067	3.87298334620742	3.87298334620742	0
65	H	0	1	M	6	0	5	15	15	15	5	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
76	H	0	4	M	5	2	12	3	10	10	15	6.92	0	1.73205080756888	3.16227766016838	3.16227766016838	2.63058928759318	0
48	U	0	3	F	7	4	7	10	25	25	3	15.43	0	3.16227766016838	5	5	3.92810386828047	0
48	H	1	6	F	9	0	14	5	12	11	11	8.43	0	2.23606797749979	3.46410161513775	3.3166247903554	2.9034462281916	0
54	U	0	4	F	4	4	1	42.73	42.73	42.73	3	42.73	0	6.53681879816169	6.53681879816169	6.53681879816169	6.53681879816169	0
36	H	0	7	F	9	0	2	10	20	20	12	15	0	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	0
52	U	0	1	F	7	0	6	6	40	6	2	23.83	0	2.44948974278318	6.32455532033676	2.44948974278318	4.88159809898357	0
52	H	0	4	M	5	8	2	5	15	5	4	10	0	2.23606797749979	3.87298334620742	2.23606797749979	3.16227766016838	0
69	H	0	3	F	5	0	10	5	20	20	8	11	0	2.23606797749979	4.47213595499958	4.47213595499958	3.3166247903554	0
52	H	0	7	M	4	0	4	10	20	20	14	17.5	0	3.16227766016838	4.47213595499958	4.47213595499958	4.18330013267038	0
76	U	0	1	M	5	0	23	5	10	10	4	8.52	0	2.23606797749979	3.16227766016838	3.16227766016838	2.91890390386528	0
62	H	0	4	M	5	15	10	5	11	11	3	7.8	0	2.23606797749979	3.3166247903554	3.3166247903554	2.79284800875379	0
50	H	0	1	F	6	0	20	3	15	10	4	9.1	0	1.73205080756888	3.87298334620742	3.16227766016838	3.01662062579967	0
42	U	0	5	F	6	0	1	20	20	20	5	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
72	H	0	1	F	0	0	11	2	16	16	28	7.36	0	1.4142135623731	4	4	2.71293199325011	0
70	H	0	2	M	4	3	42	3	12	6	3	6.14	0	1.73205080756888	3.46410161513775	2.44948974278318	2.47790233867277	0
44	U	0	2	M	4	5	6	5	16	10	1	11	0	2.23606797749979	4	3.16227766016838	3.3166247903554	0
68	U	0	2	M	5	12	5	10	21.2	21.2	3	18.24	0	3.16227766016838	4.60434577328853	4.60434577328853	4.27083130081252	0
54	U	0	5	F	3	2	11	5	20	20	3	14	0	2.23606797749979	4.47213595499958	4.47213595499958	3.74165738677394	0
57	H	0	1	M	6	0	2	5	25	25	8	15	0	2.23606797749979	5	5	3.87298334620742	0
60	U	0	1	M	1	0	1	30	30	30	6	30	0	5.47722557505166	5.47722557505166	5.47722557505166	5.47722557505166	0
31	H	0	3	F	2	0	17	3	7	5	5	4.82	0	1.73205080756888	2.64575131106459	2.23606797749979	2.19544984001001	0
64	U	0	4	F	3	0	7	15	21	17	4	17.14	0	3.87298334620742	4.58257569495584	4.12310562561766	4.14004830889689	0
69	U	0	1	M	4	0	17	1	30	25	6	16.35	0	1	5.47722557505166	5	4.04351332383115	0
44	H	1	1	F	4	3	4	5	15	15	4	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
62	H	4	4	M	8	0	2	5	15	15	9	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
65	H	0	1	F	5	0	4	4	10	7	1	7.75	0	2	3.16227766016838	2.64575131106459	2.78388218141501	0
34	U	0	4	M	8	3	6	10	25	15	10	15.33	0	3.16227766016838	5	3.87298334620742	3.91535439009038	0
69	U	0	3	F	4	0	1	20	20	20	0	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
63	H	0	1	F	6	0	7	5	11	9	5	8.57	0	2.23606797749979	3.3166247903554	3	2.92745623366089	0
45	H	0	1	F	8	0	16	0	50	15	7	21.88	0	0	7.07106781186548	3.87298334620742	4.6776062254106	0
47	U	0	1	M	1	0	9	2	20	20	14	4.33	0	1.4142135623731	4.47213595499958	4.47213595499958	2.08086520466848	0
75	U	0	1	F	3	0	8	3	35	32	16	24.38	0	1.73205080756888	5.91607978309962	5.65685424949238	4.9376107582514	0
48	U	0	1	F	0	15	36	2	32	32	1	7.14	0	1.4142135623731	5.65685424949238	5.65685424949238	2.67207784317748	0
60	H	0	1	F	9	0	14	5	25	25	3	12.43	0	2.23606797749979	5	5	3.52562051276084	0
82	H	0	2	M	5	22	9	10	25	25	24	19.44	0	3.16227766016838	5	5	4.40908153700972	0
59	H	0	7	M	8	6	12	0.06	16	16	6	9.09	0	0.244948974278318	4	4	3.01496268633627	0
68	H	0	1	F	3	0	5	5	10	10	6	7.4	0	2.23606797749979	3.16227766016838	3.16227766016838	2.72029410174709	0
79	U	0	3	M	3	26	1	50	50	50	5	50	0	7.07106781186548	7.07106781186548	7.07106781186548	7.07106781186548	0
70	H	0	6	M	9	1	28	5	30	26	4	16	0	2.23606797749979	5.47722557505166	5.09901951359278	4	0
60	U	0	1	M	4	1	3	5	15	15	22	9	0	2.23606797749979	3.87298334620742	3.87298334620742	3	0
70	H	0	3	F	4	0	1	20	20	20	1	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
66	H	0	6	M	9	3	2	5	15	15	5	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
56	H	0	5	F	5	1	3	20	50	25	8	31.67	0	4.47213595499958	7.07106781186548	5	5.6276105053566	0
58	H	0	6	F	8	0	1	30	30	30	10	30	0	5.47722557505166	5.47722557505166	5.47722557505166	5.47722557505166	0
28	U	0	4	M	2	0	3	15	21	21	3	17	0	3.87298334620742	4.58257569495584	4.58257569495584	4.12310562561766	0
87	U	0	4	F	3	26	16	5	24	24	6	12.94	0	2.23606797749979	4.89897948556636	4.89897948556636	3.59722114972099	0
86	H	0	1	M	4	0	12	5	15	14	3	10.17	0	2.23606797749979	3.87298334620742	3.74165738677394	3.18904374382039	0
58	H	0	6	F	1	0	20	5	13	11	13	8.85	0	2.23606797749979	3.60555127546399	3.3166247903554	2.9748949561287	0
50	U	0	1	F	9	0	9	3	16	16	11	8.78	0	1.73205080756888	4	4	2.96310647800581	0
55	H	0	5	F	6	2	3	5	15	15	12	10.33	0	2.23606797749979	3.87298334620742	3.87298334620742	3.21403173599764	0
74	H	0	3	M	3	0	1	20	20	20	0	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
44	H	0	1	M	6	0	1	25	25	25	5	25	0	5	5	5	5	0
62	H	0	2	F	9	0	15	3	7	5	4	5	0	1.73205080756888	2.64575131106459	2.23606797749979	2.23606797749979	0
40	U	0	2	F	4	0	6	5	20	20	4	9.5	0	2.23606797749979	4.47213595499958	4.47213595499958	3.08220700148449	0
34	U	0	7	M	9	1	10	6	10	6	9	9.6	0	2.44948974278318	3.16227766016838	2.44948974278318	3.09838667696593	0
75	U	0	1	M	6	0	13	5	15	14	11	8.54	0	2.23606797749979	3.87298334620742	3.74165738677394	2.92232783924049	0
46	H	0	4	F	3	0	2	10	15	15	11	12.5	0	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	0
79	H	0	6	F	3	2	41	3	20	10	3	8.59	0	1.73205080756888	4.47213595499958	3.16227766016838	2.93087017795057	0
80	U	0	2	M	3	7	5	10	20	20	26	16	0	3.16227766016838	4.47213595499958	4.47213595499958	4	0
48	U	0	1	F	3	0	13	5	13	12	16	11.08	0	2.23606797749979	3.60555127546399	3.46410161513775	3.32866339541865	0
67	H	0	1	F	6	0	18	5	12	10	2	9.67	0	2.23606797749979	3.46410161513775	3.16227766016838	3.10966236109324	0
54	H	0	1	F	0	3	13	5	10	10	14	6	0	2.23606797749979	3.16227766016838	3.16227766016838	2.44948974278318	0
38	H	0	4	F	8	3	3	10	20	20	7	14	0	3.16227766016838	4.47213595499958	4.47213595499958	3.74165738677394	0
73	H	0	1	M	6	0	26	5	25	15	6	12.85	0	2.23606797749979	5	3.87298334620742	3.58468966578698	0
